transaction_id,timestamp,source_account,destination_account,amount,channel,transaction_type,is_suspicious,pattern_id,pattern_type
TXN006013,2026-07-07 03:40:04,ACC00204,ACC00454,873.87,CASH_DEPOSIT,cash_deposit,0,,normal
TXN006014,2026-07-07 03:57:11,ACC00668,ACC00121,596.34,RTGS,transfer,0,,normal
TXN006015,2026-07-07 04:01:21,ACC00619,ACC00161,4276.22,CASH_DEPOSIT,cash_deposit,0,,normal
TXN006016,2026-07-07 04:32:23,ACC00236,ACC00458,1228.66,UPI,transfer,0,,normal
TXN006017,2026-07-07 04:40:04,ACC00395,ACC00073,1697.21,CASH_DEPOSIT,cash_deposit,0,,normal
TXN006018,2026-07-07 04:40:53,ACC00166,ACC00205,1263.91,NEFT,transfer,0,,normal
TXN006019,2026-07-07 04:57:09,ACC00345,ACC00421,4588.45,IMPS,transfer,0,,normal
TXN006020,2026-07-07 05:25:02,ACC00244,ACC00388,4830.55,NEFT,transfer,0,,normal
TXN006021,2026-07-07 05:25:50,ACC00284,ACC00657,2253.65,UPI,transfer,0,,normal
TXN006022,2026-07-07 05:26:19,ACC00261,ACC00644,1026.2,CASH_DEPOSIT,cash_deposit,0,,normal
TXN006023,2026-07-07 05:26:45,ACC00649,ACC00553,961.51,UPI,transfer,0,,normal
TXN006024,2026-07-07 05:28:27,ACC00070,ACC00362,780.91,RTGS,transfer,0,,normal
TXN006025,2026-07-07 05:53:18,ACC00186,ACC00425,4903.87,UPI,transfer,0,,normal
TXN006026,2026-07-07 06:07:28,ACC00574,ACC00123,1010.74,NEFT,transfer,0,,normal
TXN006027,2026-07-07 06:21:29,ACC00311,ACC00104,6813.7,IMPS,transfer,0,,normal
TXN006028,2026-07-07 06:45:53,ACC00570,ACC00420,2015.59,IMPS,transfer,0,,normal
TXN006029,2026-07-07 06:50:57,ACC00420,ACC00568,4162.74,IMPS,transfer,0,,normal
TXN006030,2026-07-07 07:04:42,ACC00670,ACC00658,1363.13,RTGS,transfer,0,,normal
TXN006031,2026-07-07 07:15:52,ACC00457,ACC00471,26524.45,UPI,transfer,0,,normal
TXN006032,2026-07-07 07:26:00,ACC00396,ACC00680,2791.74,IMPS,transfer,0,,normal
TXN006033,2026-07-07 07:26:20,ACC00307,ACC00099,7283.87,IMPS,transfer,0,,normal
TXN006034,2026-07-07 07:29:41,ACC00331,ACC00163,3191.25,UPI,transfer,0,,normal
TXN006035,2026-07-07 07:33:10,ACC00325,ACC00117,2409.62,NEFT,transfer,0,,normal
TXN006036,2026-07-07 07:40:37,ACC00236,ACC00455,2011.99,RTGS,transfer,0,,normal
TXN006037,2026-07-07 07:49:09,ACC00600,ACC00547,3085.05,UPI,transfer,0,,normal
TXN006038,2026-07-07 07:59:28,ACC00606,ACC00308,4032.15,IMPS,transfer,0,,normal
TXN006039,2026-07-07 08:04:15,ACC00696,ACC00331,7738.69,IMPS,transfer,0,,normal
TXN006040,2026-07-07 08:12:45,ACC00464,ACC00620,13956.53,UPI,transfer,0,,normal
TXN006041,2026-07-07 08:19:36,ACC00432,ACC00124,7797.1,RTGS,transfer,0,,normal
TXN006042,2026-07-07 08:37:47,ACC00277,ACC00274,5199.08,CASH_DEPOSIT,cash_deposit,0,,normal
TXN006043,2026-07-07 08:43:30,ACC00262,ACC00506,5319.44,IMPS,transfer,0,,normal
TXN006044,2026-07-07 08:56:30,ACC00664,ACC00559,5584.94,UPI,transfer,0,,normal
TXN006045,2026-07-07 09:04:11,ACC00211,ACC00613,3204.84,IMPS,transfer,0,,normal
TXN006046,2026-07-07 09:05:47,ACC00330,ACC00253,2138.47,UPI,transfer,0,,normal
TXN006047,2026-07-07 09:16:16,ACC00568,ACC00505,1833.04,RTGS,transfer,0,,normal
TXN006048,2026-07-07 09:19:54,ACC00153,ACC00458,10042.84,UPI,transfer,0,,normal
TXN006049,2026-07-07 09:38:33,ACC00194,ACC00451,11405.55,RTGS,transfer,1,DORM008,dormant_reactivation
TXN006050,2026-07-07 09:38:58,ACC00552,ACC00621,2486.3,IMPS,transfer,0,,normal
TXN006051,2026-07-07 09:39:57,ACC00612,ACC00237,21119.1,IMPS,transfer,0,,normal
TXN006052,2026-07-07 09:52:56,ACC00672,ACC00602,6268.81,IMPS,transfer,0,,normal
TXN006053,2026-07-07 09:57:52,ACC00539,ACC00224,7920.23,CASH_DEPOSIT,cash_deposit,0,,normal
TXN006054,2026-07-07 10:04:21,ACC00694,ACC00236,5296.5,NEFT,transfer,0,,normal
TXN006055,2026-07-07 10:06:35,ACC00147,ACC00543,1058.74,RTGS,transfer,0,,normal
TXN006056,2026-07-07 10:12:13,ACC00307,ACC00584,4335.74,RTGS,transfer,0,,normal
TXN006057,2026-07-07 10:24:28,ACC00595,ACC00067,4531.56,IMPS,transfer,0,,normal
TXN006058,2026-07-07 10:24:49,ACC00194,ACC00324,4520.16,NEFT,transfer,1,DORM008,dormant_reactivation
TXN006059,2026-07-07 10:35:32,ACC00386,ACC00255,1889.25,RTGS,transfer,0,,normal
TXN006060,2026-07-07 10:41:28,ACC00044,ACC00160,5185.5,IMPS,transfer,0,,normal
TXN006061,2026-07-07 10:41:38,ACC00538,ACC00224,1517.86,NEFT,transfer,0,,normal
TXN006062,2026-07-07 10:58:12,ACC00505,ACC00338,735.16,CASH_DEPOSIT,cash_deposit,0,,normal
TXN006063,2026-07-07 11:05:36,ACC00109,ACC00449,4229.49,CASH_DEPOSIT,cash_deposit,0,,normal
TXN006064,2026-07-07 11:15:32,ACC00008,ACC00187,4860.51,CASH_DEPOSIT,cash_deposit,0,,normal
TXN006065,2026-07-07 11:22:33,ACC00550,ACC00194,2167.87,RTGS,transfer,1,DORM008,dormant_reactivation
TXN006066,2026-07-07 11:37:56,ACC00629,ACC00589,2432.89,IMPS,transfer,0,,normal
TXN006067,2026-07-07 11:48:53,ACC00001,ACC00517,2981.85,UPI,transfer,0,,normal
TXN006068,2026-07-07 12:15:37,ACC00103,ACC00312,1711.28,RTGS,transfer,0,,normal
TXN006069,2026-07-07 12:20:52,ACC00592,ACC00105,929.4,NEFT,transfer,0,,normal
TXN006070,2026-07-07 12:32:08,ACC00489,ACC00001,8933.28,IMPS,transfer,0,,normal
TXN006071,2026-07-07 12:44:30,ACC00194,ACC00283,8620.26,NEFT,transfer,1,DORM008,dormant_reactivation
TXN006072,2026-07-07 12:53:28,ACC00594,ACC00307,2165.69,UPI,transfer,0,,normal
TXN006073,2026-07-07 12:56:29,ACC00556,ACC00590,4911.56,UPI,transfer,0,,normal
TXN006074,2026-07-07 13:09:39,ACC00233,ACC00664,1997.0,IMPS,transfer,0,,normal
TXN006075,2026-07-07 13:12:20,ACC00585,ACC00525,2619.9,UPI,transfer,0,,normal
TXN006076,2026-07-07 13:18:13,ACC00629,ACC00277,9964.35,IMPS,transfer,0,,normal
TXN006077,2026-07-07 13:26:29,ACC00496,ACC00442,1487.17,CASH_DEPOSIT,cash_deposit,0,,normal
TXN006078,2026-07-07 13:28:40,ACC00560,ACC00420,5029.87,NEFT,transfer,0,,normal
TXN006079,2026-07-07 13:50:55,ACC00696,ACC00246,1109.79,IMPS,transfer,0,,normal
TXN006080,2026-07-07 13:58:51,ACC00445,ACC00542,2956.7,CASH_DEPOSIT,cash_deposit,0,,normal
TXN006081,2026-07-07 14:03:28,ACC00423,ACC00112,2406.98,CASH_DEPOSIT,cash_deposit,0,,normal
TXN006082,2026-07-07 14:07:44,ACC00429,ACC00241,734.02,NEFT,transfer,0,,normal
TXN006083,2026-07-07 14:10:13,ACC00477,ACC00641,386.08,IMPS,transfer,0,,normal
TXN006084,2026-07-07 14:30:47,ACC00034,ACC00566,12859.12,NEFT,transfer,0,,normal
TXN006085,2026-07-07 14:41:00,ACC00193,ACC00081,4860.21,UPI,transfer,0,,normal
TXN006086,2026-07-07 14:41:36,ACC00358,ACC00498,1834.58,NEFT,transfer,0,,normal
TXN006087,2026-07-07 14:57:29,ACC00685,ACC00623,15604.9,IMPS,transfer,0,,normal
TXN006088,2026-07-07 15:00:20,ACC00472,ACC00542,3555.91,RTGS,transfer,0,,normal
TXN006089,2026-07-07 15:00:51,ACC00634,ACC00303,5627.89,UPI,transfer,0,,normal
TXN006090,2026-07-07 15:20:11,ACC00261,ACC00368,2227.5,CASH_DEPOSIT,cash_deposit,0,,normal
TXN006091,2026-07-07 15:27:48,ACC00395,ACC00490,7768.13,IMPS,transfer,0,,normal
TXN006092,2026-07-07 15:35:39,ACC00504,ACC00104,1151.56,RTGS,transfer,0,,normal
TXN006093,2026-07-07 15:51:26,ACC00225,ACC00166,25866.55,UPI,transfer,0,,normal
TXN006094,2026-07-07 16:05:36,ACC00194,ACC00641,1508.47,NEFT,transfer,1,DORM008,dormant_reactivation
TXN006095,2026-07-07 16:14:42,ACC00091,ACC00140,4009.84,IMPS,transfer,0,,normal
TXN006096,2026-07-07 16:25:54,ACC00172,ACC00656,2818.76,CASH_DEPOSIT,cash_deposit,0,,normal
TXN006097,2026-07-07 16:36:12,ACC00509,ACC00587,2255.37,UPI,transfer,0,,normal
TXN006098,2026-07-07 16:40:45,ACC00502,ACC00222,1490.22,UPI,transfer,0,,normal
TXN006099,2026-07-07 16:49:34,ACC00088,ACC00194,17178.4,NEFT,transfer,1,DORM008,dormant_reactivation
TXN006100,2026-07-07 16:50:30,ACC00229,ACC00593,3415.86,RTGS,transfer,0,,normal
TXN006101,2026-07-07 16:56:57,ACC00564,ACC00508,876.59,NEFT,transfer,0,,normal
TXN006102,2026-07-07 17:00:31,ACC00472,ACC00595,3756.81,RTGS,transfer,0,,normal
TXN006103,2026-07-07 17:15:54,ACC00434,ACC00509,1619.05,UPI,transfer,0,,normal
TXN006104,2026-07-07 17:16:53,ACC00144,ACC00386,1506.12,RTGS,transfer,0,,normal
TXN006105,2026-07-07 17:19:54,ACC00675,ACC00529,17153.19,UPI,transfer,0,,normal
TXN006106,2026-07-07 17:37:44,ACC00378,ACC00066,9078.81,NEFT,transfer,0,,normal
TXN006107,2026-07-07 17:52:08,ACC00125,ACC00046,2062.63,IMPS,transfer,0,,normal
TXN006108,2026-07-07 17:53:16,ACC00390,ACC00605,707.2,IMPS,transfer,0,,normal
TXN006109,2026-07-07 17:56:35,ACC00336,ACC00548,2866.84,UPI,transfer,0,,normal
TXN006110,2026-07-07 18:00:01,ACC00230,ACC00215,3097.77,CASH_DEPOSIT,cash_deposit,0,,normal
TXN006111,2026-07-07 18:01:22,ACC00141,ACC00524,3523.83,RTGS,transfer,0,,normal
TXN006112,2026-07-07 18:07:44,ACC00476,ACC00427,13818.52,NEFT,transfer,0,,normal
TXN006113,2026-07-07 18:13:10,ACC00326,ACC00194,6670.79,CASH_DEPOSIT,transfer,1,DORM008,dormant_reactivation
TXN006114,2026-07-07 18:16:43,ACC00681,ACC00255,4615.59,IMPS,transfer,0,,normal
TXN006115,2026-07-07 18:17:27,ACC00024,ACC00510,1116.92,RTGS,transfer,0,,normal
TXN006116,2026-07-07 18:26:49,ACC00578,ACC00281,1324.94,UPI,transfer,0,,normal
TXN006117,2026-07-07 18:38:00,ACC00537,ACC00267,7418.14,RTGS,transfer,0,,normal
TXN006118,2026-07-07 18:45:43,ACC00454,ACC00373,6417.38,CASH_DEPOSIT,cash_deposit,0,,normal
TXN006119,2026-07-07 18:47:21,ACC00545,ACC00163,897.99,UPI,transfer,0,,normal
TXN006120,2026-07-07 18:50:59,ACC00306,ACC00503,6169.13,NEFT,transfer,0,,normal
TXN006121,2026-07-07 19:07:33,ACC00169,ACC00056,1651.7,IMPS,transfer,0,,normal
TXN006122,2026-07-07 19:25:22,ACC00665,ACC00545,4096.79,UPI,transfer,0,,normal
TXN006123,2026-07-07 19:50:28,ACC00455,ACC00248,3483.98,CASH_DEPOSIT,cash_deposit,0,,normal
TXN006124,2026-07-07 19:54:01,ACC00306,ACC00577,3552.31,RTGS,transfer,0,,normal
TXN006125,2026-07-07 19:57:27,ACC00422,ACC00401,650.24,NEFT,transfer,0,,normal
TXN006126,2026-07-07 19:58:31,ACC00462,ACC00581,5813.35,UPI,transfer,0,,normal
TXN006127,2026-07-07 20:00:36,ACC00497,ACC00186,3643.19,NEFT,transfer,0,,normal
TXN006128,2026-07-07 20:09:12,ACC00299,ACC00037,694.89,CASH_DEPOSIT,cash_deposit,0,,normal
TXN006129,2026-07-07 20:19:51,ACC00062,ACC00194,3442.7,CASH_DEPOSIT,transfer,1,DORM008,dormant_reactivation
TXN006130,2026-07-07 20:35:58,ACC00219,ACC00237,8372.88,IMPS,transfer,0,,normal
TXN006131,2026-07-07 20:55:16,ACC00285,ACC00439,5198.05,NEFT,transfer,0,,normal
TXN006132,2026-07-07 21:12:44,ACC00468,ACC00339,3929.94,RTGS,transfer,0,,normal
TXN006133,2026-07-07 21:23:00,ACC00289,ACC00002,4777.56,UPI,transfer,0,,normal
TXN006134,2026-07-07 21:24:49,ACC00531,ACC00381,2972.57,CASH_DEPOSIT,cash_deposit,0,,normal
TXN006135,2026-07-07 22:02:21,ACC00455,ACC00087,4353.83,RTGS,transfer,0,,normal
TXN006136,2026-07-07 22:05:38,ACC00635,ACC00060,12145.73,UPI,transfer,0,,normal
TXN006137,2026-07-07 22:07:20,ACC00361,ACC00031,943.2,NEFT,transfer,0,,normal
TXN006138,2026-07-07 22:23:08,ACC00337,ACC00249,2000.43,IMPS,transfer,0,,normal
TXN006139,2026-07-07 22:31:09,ACC00690,ACC00276,2070.73,RTGS,transfer,0,,normal
TXN006140,2026-07-07 22:32:13,ACC00382,ACC00516,11507.08,CASH_DEPOSIT,cash_deposit,0,,normal
TXN006141,2026-07-07 22:35:05,ACC00636,ACC00377,12295.42,UPI,transfer,0,,normal
TXN006142,2026-07-07 22:37:36,ACC00002,ACC00553,8278.01,NEFT,transfer,0,,normal
TXN006143,2026-07-07 22:50:21,ACC00186,ACC00354,2519.01,CASH_DEPOSIT,cash_deposit,0,,normal
TXN006144,2026-07-07 22:50:50,ACC00540,ACC00259,4425.32,RTGS,transfer,0,,normal
TXN006145,2026-07-07 23:03:15,ACC00207,ACC00030,2449.78,NEFT,transfer,0,,normal
TXN006146,2026-07-07 23:12:27,ACC00194,ACC00131,13552.08,NEFT,transfer,1,DORM008,dormant_reactivation
TXN006147,2026-07-07 23:14:38,ACC00235,ACC00298,2831.16,NEFT,transfer,0,,normal
TXN006148,2026-07-07 23:21:46,ACC00063,ACC00611,5718.81,NEFT,transfer,0,,normal
TXN006149,2026-07-07 23:26:19,ACC00395,ACC00670,2755.24,CASH_DEPOSIT,cash_deposit,0,,normal
TXN006150,2026-07-07 23:29:24,ACC00565,ACC00212,2254.19,NEFT,transfer,0,,normal
TXN006151,2026-07-07 23:31:45,ACC00107,ACC00416,4922.39,UPI,transfer,0,,normal
TXN006152,2026-07-07 23:32:25,ACC00690,ACC00234,3126.45,RTGS,transfer,0,,normal
TXN006153,2026-07-07 23:33:49,ACC00605,ACC00262,11324.96,RTGS,transfer,0,,normal
TXN006154,2026-07-07 23:43:15,ACC00245,ACC00298,1492.85,UPI,transfer,0,,normal
TXN006155,2026-07-07 23:45:28,ACC00293,ACC00622,9752.89,NEFT,transfer,0,,normal
TXN006156,2026-07-07 23:53:05,ACC00344,ACC00376,3058.45,RTGS,transfer,0,,normal
TXN006157,2026-07-08 00:05:27,ACC00657,ACC00114,6906.85,IMPS,transfer,0,,normal
TXN006158,2026-07-08 00:12:57,ACC00374,ACC00575,12297.19,UPI,transfer,0,,normal
TXN006159,2026-07-08 00:16:27,ACC00326,ACC00548,4409.61,CASH_DEPOSIT,cash_deposit,0,,normal
TXN006160,2026-07-08 00:36:44,ACC00530,ACC00628,5220.94,NEFT,transfer,0,,normal
TXN006161,2026-07-08 00:45:56,ACC00153,ACC00651,3816.97,UPI,transfer,0,,normal
TXN006162,2026-07-08 00:48:43,ACC00667,ACC00046,2895.67,NEFT,transfer,0,,normal
TXN006163,2026-07-08 01:00:12,ACC00512,ACC00691,1807.53,IMPS,transfer,0,,normal
TXN006164,2026-07-08 01:17:50,ACC00094,ACC00165,10446.8,IMPS,transfer,0,,normal
TXN006165,2026-07-08 01:25:06,ACC00376,ACC00556,7118.87,RTGS,transfer,0,,normal
TXN006166,2026-07-08 01:27:14,ACC00004,ACC00379,792.48,NEFT,transfer,0,,normal
TXN006167,2026-07-08 01:40:39,ACC00555,ACC00082,11266.98,CASH_DEPOSIT,cash_deposit,0,,normal
TXN006168,2026-07-08 01:41:59,ACC00194,ACC00658,20227.19,CASH_DEPOSIT,transfer,1,DORM008,dormant_reactivation
TXN006169,2026-07-08 01:45:20,ACC00567,ACC00426,13667.91,UPI,transfer,0,,normal
TXN006170,2026-07-08 01:58:11,ACC00226,ACC00176,1684.6,IMPS,transfer,0,,normal
TXN006171,2026-07-08 02:06:04,ACC00338,ACC00163,2349.58,RTGS,transfer,0,,normal
TXN006172,2026-07-08 02:11:34,ACC00520,ACC00153,3685.29,CASH_DEPOSIT,cash_deposit,0,,normal
TXN006173,2026-07-08 02:31:47,ACC00339,ACC00194,6180.37,CASH_DEPOSIT,transfer,1,DORM008,dormant_reactivation
TXN006174,2026-07-08 02:35:02,ACC00405,ACC00228,4434.04,UPI,transfer,0,,normal
TXN006175,2026-07-08 02:48:02,ACC00379,ACC00623,2313.96,NEFT,transfer,0,,normal
TXN006176,2026-07-08 02:49:37,ACC00597,ACC00623,7535.55,UPI,transfer,1,DORM003,dormant_reactivation
TXN006177,2026-07-08 02:58:35,ACC00421,ACC00420,1743.09,NEFT,transfer,0,,normal
TXN006178,2026-07-08 03:08:06,ACC00266,ACC00471,9222.41,NEFT,transfer,0,,normal
TXN006179,2026-07-08 03:23:54,ACC00446,ACC00309,1919.51,RTGS,transfer,0,,normal
TXN006180,2026-07-08 03:36:26,ACC00597,ACC00193,3611.68,RTGS,transfer,1,DORM003,dormant_reactivation
TXN006181,2026-07-08 03:45:29,ACC00630,ACC00001,2298.72,IMPS,transfer,0,,normal
TXN006182,2026-07-08 03:50:00,ACC00688,ACC00087,1238.24,CASH_DEPOSIT,cash_deposit,0,,normal
TXN006183,2026-07-08 04:00:47,ACC00569,ACC00100,9574.76,RTGS,transfer,0,,normal
TXN006184,2026-07-08 04:04:54,ACC00328,ACC00355,13460.03,RTGS,transfer,0,,normal
TXN006185,2026-07-08 04:05:42,ACC00260,ACC00368,1319.15,IMPS,transfer,0,,normal
TXN006186,2026-07-08 04:09:58,ACC00432,ACC00498,11148.78,IMPS,transfer,0,,normal
TXN006187,2026-07-08 04:11:43,ACC00088,ACC00559,2642.88,CASH_DEPOSIT,cash_deposit,0,,normal
TXN006188,2026-07-08 04:14:20,ACC00184,ACC00229,821.06,RTGS,transfer,0,,normal
TXN006189,2026-07-08 04:29:28,ACC00002,ACC00103,1776.33,NEFT,transfer,0,,normal
TXN006190,2026-07-08 04:38:09,ACC00659,ACC00528,2036.49,RTGS,transfer,0,,normal
TXN006191,2026-07-08 04:41:44,ACC00281,ACC00549,13400.09,RTGS,transfer,0,,normal
TXN006192,2026-07-08 04:43:41,ACC00015,ACC00327,1652.66,NEFT,transfer,0,,normal
TXN006193,2026-07-08 04:59:05,ACC00311,ACC00634,1259.62,RTGS,transfer,0,,normal
TXN006194,2026-07-08 05:00:30,ACC00654,ACC00552,3123.32,UPI,transfer,0,,normal
TXN006195,2026-07-08 05:21:33,ACC00587,ACC00121,2854.55,UPI,transfer,0,,normal
TXN006196,2026-07-08 05:23:52,ACC00675,ACC00252,961.72,UPI,transfer,0,,normal
TXN006197,2026-07-08 05:24:27,ACC00530,ACC00100,1626.38,RTGS,transfer,0,,normal
TXN006198,2026-07-08 05:24:54,ACC00296,ACC00168,2608.36,RTGS,transfer,0,,normal
TXN006199,2026-07-08 05:31:36,ACC00591,ACC00189,2114.4,IMPS,transfer,0,,normal
TXN006200,2026-07-08 05:35:08,ACC00640,ACC00587,1509.1,NEFT,transfer,0,,normal
TXN006201,2026-07-08 05:37:56,ACC00655,ACC00058,1901.86,IMPS,transfer,0,,normal
TXN006202,2026-07-08 05:49:01,ACC00195,ACC00595,351163.55,IMPS,transfer,1,LAYER004,cyclic_layering
TXN006203,2026-07-08 05:50:50,ACC00194,ACC00544,6452.52,RTGS,transfer,1,DORM008,dormant_reactivation
TXN006204,2026-07-08 05:59:29,ACC00024,ACC00230,2357.56,NEFT,transfer,0,,normal
TXN006205,2026-07-08 06:08:40,ACC00133,ACC00624,2540.73,UPI,transfer,0,,normal
TXN006206,2026-07-08 06:15:43,ACC00056,ACC00474,741.49,CASH_DEPOSIT,cash_deposit,0,,normal
TXN006207,2026-07-08 06:19:48,ACC00510,ACC00503,1899.12,IMPS,transfer,0,,normal
TXN006208,2026-07-08 06:23:11,ACC00018,ACC00515,13756.15,IMPS,transfer,0,,normal
TXN006209,2026-07-08 06:33:47,ACC00123,ACC00640,4279.79,NEFT,transfer,0,,normal
TXN006210,2026-07-08 06:43:31,ACC00597,ACC00215,1930.15,RTGS,transfer,1,DORM003,dormant_reactivation
TXN006211,2026-07-08 06:53:09,ACC00168,ACC00430,864.3,RTGS,transfer,0,,normal
TXN006212,2026-07-08 06:57:53,ACC00117,ACC00024,9660.28,UPI,transfer,0,,normal
TXN006213,2026-07-08 07:00:26,ACC00365,ACC00054,1240.29,IMPS,transfer,0,,normal
TXN006214,2026-07-08 07:05:06,ACC00483,ACC00696,2764.57,RTGS,transfer,0,,normal
TXN006215,2026-07-08 07:05:32,ACC00221,ACC00469,972.52,NEFT,transfer,0,,normal
TXN006216,2026-07-08 07:10:10,ACC00545,ACC00389,3341.19,NEFT,transfer,0,,normal
TXN006217,2026-07-08 07:15:18,ACC00614,ACC00544,2620.93,RTGS,transfer,0,,normal
TXN006218,2026-07-08 07:15:24,ACC00010,ACC00512,16164.74,NEFT,transfer,0,,normal
TXN006219,2026-07-08 07:23:17,ACC00249,ACC00216,489.11,IMPS,transfer,0,,normal
TXN006220,2026-07-08 07:24:32,ACC00450,ACC00493,2420.98,RTGS,transfer,0,,normal
TXN006221,2026-07-08 07:32:17,ACC00547,ACC00434,4197.67,NEFT,transfer,0,,normal
TXN006222,2026-07-08 07:40:28,ACC00383,ACC00648,2957.32,UPI,transfer,0,,normal
TXN006223,2026-07-08 07:52:15,ACC00503,ACC00044,1486.78,CASH_DEPOSIT,cash_deposit,0,,normal
TXN006224,2026-07-08 07:53:25,ACC00068,ACC00674,4799.58,NEFT,transfer,0,,normal
TXN006225,2026-07-08 07:54:50,ACC00378,ACC00060,22975.32,UPI,transfer,0,,normal
TXN006226,2026-07-08 07:57:03,ACC00111,ACC00547,1262.72,IMPS,transfer,0,,normal
TXN006227,2026-07-08 07:57:47,ACC00232,ACC00495,1478.55,UPI,transfer,0,,normal
TXN006228,2026-07-08 08:01:38,ACC00556,ACC00365,2052.49,UPI,transfer,0,,normal
TXN006229,2026-07-08 08:03:40,ACC00335,ACC00099,2458.64,UPI,transfer,0,,normal
TXN006230,2026-07-08 08:06:45,ACC00070,ACC00317,13071.2,CASH_DEPOSIT,cash_deposit,0,,normal
TXN006231,2026-07-08 08:13:54,ACC00697,ACC00295,23119.62,IMPS,transfer,0,,normal
TXN006232,2026-07-08 08:14:04,ACC00631,ACC00628,4876.55,UPI,transfer,0,,normal
TXN006233,2026-07-08 08:20:51,ACC00546,ACC00550,1313.56,CASH_DEPOSIT,cash_deposit,0,,normal
TXN006234,2026-07-08 08:28:00,ACC00649,ACC00357,11446.55,IMPS,transfer,0,,normal
TXN006235,2026-07-08 08:35:20,ACC00197,ACC00093,3314.6,IMPS,transfer,0,,normal
TXN006236,2026-07-08 08:46:15,ACC00283,ACC00175,4405.86,RTGS,transfer,0,,normal
TXN006237,2026-07-08 08:52:36,ACC00026,ACC00530,819.78,CASH_DEPOSIT,cash_deposit,0,,normal
TXN006238,2026-07-08 08:54:29,ACC00172,ACC00067,653.0,NEFT,transfer,0,,normal
TXN006239,2026-07-08 08:56:12,ACC00194,ACC00379,10515.0,UPI,transfer,1,DORM008,dormant_reactivation
TXN006240,2026-07-08 08:59:01,ACC00194,ACC00158,17347.93,NEFT,transfer,1,DORM008,dormant_reactivation
TXN006241,2026-07-08 09:14:27,ACC00155,ACC00180,6823.83,CASH_DEPOSIT,cash_deposit,0,,normal
TXN006242,2026-07-08 09:15:49,ACC00243,ACC00483,23083.33,UPI,transfer,0,,normal
TXN006243,2026-07-08 09:24:19,ACC00300,ACC00152,2089.14,RTGS,transfer,0,,normal
TXN006244,2026-07-08 09:26:26,ACC00257,ACC00246,1892.97,CASH_DEPOSIT,cash_deposit,0,,normal
TXN006245,2026-07-08 09:43:57,ACC00629,ACC00639,3362.58,RTGS,transfer,0,,normal
TXN006246,2026-07-08 09:57:30,ACC00172,ACC00415,2972.19,NEFT,transfer,0,,normal
TXN006247,2026-07-08 10:03:17,ACC00113,ACC00047,5655.19,NEFT,transfer,0,,normal
TXN006248,2026-07-08 10:23:57,ACC00590,ACC00686,6811.3,CASH_DEPOSIT,cash_deposit,0,,normal
TXN006249,2026-07-08 10:30:03,ACC00134,ACC00203,9647.19,UPI,transfer,0,,normal
TXN006250,2026-07-08 10:34:32,ACC00456,ACC00090,9148.44,NEFT,transfer,0,,normal
TXN006251,2026-07-08 10:39:44,ACC00111,ACC00335,4077.79,IMPS,transfer,0,,normal
TXN006252,2026-07-08 10:48:05,ACC00314,ACC00603,756.62,CASH_DEPOSIT,cash_deposit,0,,normal
TXN006253,2026-07-08 10:48:44,ACC00156,ACC00153,2830.52,UPI,transfer,0,,normal
TXN006254,2026-07-08 10:50:04,ACC00486,ACC00395,367521.96,RTGS,transfer,1,LAYER007,cyclic_layering
TXN006255,2026-07-08 10:57:21,ACC00397,ACC00253,2371.09,IMPS,transfer,0,,normal
TXN006256,2026-07-08 10:58:44,ACC00684,ACC00032,1562.41,IMPS,transfer,0,,normal
TXN006257,2026-07-08 11:00:42,ACC00194,ACC00216,7922.5,CASH_DEPOSIT,transfer,1,DORM008,dormant_reactivation
TXN006258,2026-07-08 11:16:09,ACC00331,ACC00252,1091.44,RTGS,transfer,0,,normal
TXN006259,2026-07-08 11:19:06,ACC00565,ACC00234,3430.63,CASH_DEPOSIT,cash_deposit,0,,normal
TXN006260,2026-07-08 11:26:38,ACC00449,ACC00299,2108.69,RTGS,transfer,0,,normal
TXN006261,2026-07-08 11:26:51,ACC00156,ACC00664,4968.5,NEFT,transfer,0,,normal
TXN006262,2026-07-08 11:32:32,ACC00065,ACC00373,5064.17,IMPS,transfer,0,,normal
TXN006263,2026-07-08 11:39:18,ACC00499,ACC00050,4723.31,CASH_DEPOSIT,cash_deposit,0,,normal
TXN006264,2026-07-08 11:45:50,ACC00383,ACC00498,3275.09,UPI,transfer,0,,normal
TXN006265,2026-07-08 11:55:44,ACC00503,ACC00518,3624.26,RTGS,transfer,0,,normal
TXN006266,2026-07-08 12:05:49,ACC00194,ACC00413,9082.76,NEFT,transfer,1,DORM008,dormant_reactivation
TXN006267,2026-07-08 12:08:45,ACC00176,ACC00217,4303.8,RTGS,transfer,0,,normal
TXN006268,2026-07-08 12:12:53,ACC00019,ACC00621,2188.88,CASH_DEPOSIT,cash_deposit,0,,normal
TXN006269,2026-07-08 12:22:15,ACC00661,ACC00084,2484.07,CASH_DEPOSIT,cash_deposit,0,,normal
TXN006270,2026-07-08 12:23:27,ACC00287,ACC00597,9177.64,RTGS,transfer,1,DORM003,dormant_reactivation
TXN006271,2026-07-08 12:23:54,ACC00219,ACC00597,15029.39,NEFT,transfer,1,DORM003,dormant_reactivation
TXN006272,2026-07-08 12:24:49,ACC00124,ACC00595,2582.55,CASH_DEPOSIT,cash_deposit,0,,normal
TXN006273,2026-07-08 12:27:10,ACC00194,ACC00110,10932.18,CASH_DEPOSIT,transfer,1,DORM008,dormant_reactivation
